Passenger 1 ID,Passenger 2 ID,Number of flights together
5954,6047,4
95,2776,4
10267,8106,4
3873,1858,4
5486,5484,4
967,692,4
1023,355,4
5803,11897,4
3405,6931,4
9077,9089,4
4903,4593,4
1613,6810,4
10409,10482,4
5964,4373,4
3477,8411,4
14770,14718,4
6814,6844,4
763,746,4
1322,930,4
5383,6776,4
4053,2959,4
979,962,4
1635,1677,4
7243,4552,4
1337,6084,4
5566,1635,4
6854,5481,4
5890,2568,4
2781,2773,4
3295,5084,4
9473,6580,4
5416,11954,4
740,263,4
2051,2043,4
1337,1955,4
204,3498,4
9693,5672,4
9493,10022,4
7499,7490,4
5467,3492,4
1407,1492,4
1562,6541,4
9600,5747,4
766,762,4
1208,2906,4
5705,5719,4
633,8040,4
8266,6053,4
2816,2511,4
5714,11649,4
9495,7910,4
8562,12443,4
3192,611,4
799,747,4
1340,919,4
1144,1157,4
13696,9649,4
3093,6097,4
1967,1917,4
10862,2937,4
1631,7507,4
5905,5948,4
8871,4917,4
3678,1321,4
2588,183,4
14701,14757,4
3421,2175,4
5608,6749,4
5471,5464,4
5572,9611,4
5546,7243,4
61,3028,4
3214,6350,4
7505,10325,4
5927,5941,4
53,2072,4
5746,5743,4
1998,1906,4
172,2303,4
12614,13456,4
7002,7008,4
2840,9627,4
5963,5946,4
5450,4967,4
933,961,4
5046,3665,4
7180,2825,4
10497,4363,4
6832,6874,4
4034,8724,4
4774,191,4
7919,7162,4
10377,7505,4
172,3662,4
9058,9072,4
774,778,4
8350,4827,4
8445,9828,4
4084,4057,4
3509,141,4
2728,8246,4
8584,10833,4
10058,10037,4
1816,2728,4
2403,147,4
8747,7068,4
6447,6412,4
12600,12841,4
11807,10741,4
1449,1440,4
6979,5997,4
3440,763,4
9638,9771,4
7653,7674,4
3046,4167,4
2260,3523,4
1766,1332,4
3902,3939,4
8983,8965,4
11874,10310,4
2857,2511,4
4463,7286,4
3600,3553,4
5260,290,4
2728,1853,4
833,7735,4
7111,2728,4
8114,8195,4
3287,3261,4
901,2857,4
10017,6024,4
5423,5464,4
792,773,4
690,8363,4
2939,4013,4
10719,8030,4
4953,5416,4
11282,9157,4
1056,3446,4
7609,4964,4
3894,4420,4
1472,1424,4
2710,5422,4
4373,2959,4
1692,4593,4
760,11610,4
2429,2288,4
3463,649,4
5448,5401,4
11213,14087,4
682,264,4
1967,1920,4
799,719,4
2478,2164,4
821,857,4
10552,8290,4
3439,9648,4
10702,8353,4
2212,3589,4
11407,3531,4
3220,7118,4
3064,497,4
3978,3901,4
1548,4945,4
2717,1883,4
1865,6017,4
3180,275,4
2556,5775,4
8497,4563,4
5443,6829,4
8048,2482,4
12192,12164,4
2031,4153,4
5963,5948,4
5722,5764,4
23,9465,4
6810,4689,4
2021,2043,4
2358,9062,4
5377,7149,4
4778,932,4
9620,1089,4
5795,8073,4
853,4213,4
9033,6335,4
14039,14096,4
9472,4058,4
3545,172,4
10327,2960,4
763,749,4
5436,5432,4
12572,12583,4
8796,9028,4
4092,6857,4
8289,2857,4
750,1025,4
11269,13644,4
4087,4040,4
6827,6912,4
2512,4326,4
13232,13238,4
8851,8801,4
3182,263,4
5652,9690,4
1230,7602,4
398,1240,4
5438,8030,4
3509,3648,4
1955,6084,4
10719,10778,4
10909,13683,4
1240,7451,4
11123,1008,4
6813,7820,4
8721,8759,4
2743,945,4
10697,10548,4
2088,6580,4
12204,3343,4
727,2998,4
3101,605,4
758,719,4
4707,1218,4
12371,10354,4
8721,7384,4
1998,1050,4
10368,7896,4
6626,926,4
2563,2528,4
746,755,4
975,4013,4
1036,1089,4
2024,2012,4
1573,9988,4
751,778,4
3727,8109,4
12195,7395,4
184,438,4
2482,4441,4
7508,10798,4
2510,684,4
5233,8112,4
822,2150,4
1041,6053,4
2054,7881,4
11118,11103,4
5505,5411,4
3409,366,4
932,2495,4
11876,4134,4
4916,4941,4
979,913,4
5233,8685,4
5964,5443,4
9969,11180,4
5997,9232,4
760,9381,4
1371,928,4
9229,2684,4
6836,6825,4
6658,12328,4
942,2970,4
1779,1780,4
398,3741,4
5430,13817,4
6805,4283,4
6040,4054,4
1833,3615,4
7410,2227,4
11808,8039,4
3206,9856,4
1526,11251,4
8006,9271,4
455,11073,4
711,1075,4
338,399,4
4410,926,4
9328,9315,4
10573,13560,4
6146,4566,4
11876,7682,4
1700,4862,4
1813,1837,4
7662,2939,4
11034,6860,4
2475,2446,4
5850,6013,4
3429,3012,4
10334,10322,4
12072,6900,4
4820,1849,4
941,2924,4
7685,7618,4
5275,9713,4
4904,5456,4
4184,2443,4
4059,4395,4
2272,2260,4
5467,5426,4
8101,10168,4
10479,10212,4
7253,9903,4
5792,5800,4
10371,6813,4
9703,8006,4
7581,7563,4
5081,3837,4
4016,926,4
9240,8502,4
5093,130,4
7209,11834,4
2236,2405,4
3916,3913,4
10448,10495,4
13221,7112,4
360,1045,4
3638,3621,4
7772,6114,4
670,611,4
2759,4339,4
10017,6053,4
4335,1597,4
11111,11196,4
5016,7579,4
1023,764,4
1666,1484,4
6176,7996,4
5420,6004,4
4872,10720,4
4084,4040,4
8307,8373,4
6064,5440,4
10714,10705,4
11011,11014,4
4416,772,4
11633,11690,4
8036,7601,4
9271,3837,4
1998,4056,4
606,670,4
8587,6322,4
12195,13668,4
10365,10720,4
4993,10250,4
7950,4816,4
10516,3119,4
11398,3518,4
11324,12173,4
6805,2550,4
8729,6560,4
4846,2518,4
5683,9686,4
6030,8542,4
13561,10067,4
10035,10079,4
5574,10454,4
2965,1384,4
2263,1313,4
8961,1198,4
4177,3294,4
5632,5653,4
2758,3279,4
3678,3679,4
1095,366,4
4016,2789,4
3525,2264,4
9944,9775,4
4399,4083,4
766,701,4
6471,8684,4
4331,4377,4
993,10720,4
4388,4012,4
9063,1927,4
3477,6052,4
8660,8687,4
3540,3537,4
5421,5491,4
5370,2644,4
7433,2453,4
2208,6368,4
13663,13640,4
3916,3901,4
2235,2247,4
4607,4990,4
7429,11142,4
7271,5116,4
5260,363,4
2521,2600,4
758,785,4
3600,2240,4
1789,8073,4
4110,6706,4
10472,10411,4
2430,8599,4
6809,4316,4
3933,3906,4
2539,299,4
1817,2993,4
8048,7860,4
4234,13644,4
7520,5356,4
4249,5584,4
620,5096,4
7619,4427,4
1637,61,4
11858,3178,4
5795,5755,4
2994,10205,4
2452,2460,4
4656,2509,4
1430,7193,4
11450,10585,4
7540,4321,4
11315,8988,4
7099,10938,4
330,308,4
4332,2906,4
5072,11239,4
5120,5170,4
3472,4669,4
11600,11534,4
11798,4503,4
4816,11514,4
7068,6486,4
3432,5132,4
9035,8254,4
5481,6897,4
730,773,4
9977,10548,4
438,6833,4
2043,3526,4
2531,1503,4
4076,4852,4
11562,11543,4
248,274,4
730,719,4
6823,7112,4
5471,5481,4
2548,13249,4
11118,11141,4
8373,4827,4
9954,1337,4
7860,7813,4
11183,11103,4
49,2041,4
11207,11255,4
681,606,4
3858,5387,4
10025,8572,4
8596,10833,4
2964,7114,4
3461,716,4
2681,688,4
5251,3380,4
7685,7039,4
330,737,4
8556,11572,4
92,10377,4
226,624,4
11307,4711,4
12358,4572,4
10701,7560,4
8684,4737,4
6039,4316,4
6263,8803,4
5579,7662,4
5429,5479,4
3883,6805,4
3367,1053,4
975,1464,4
2941,4395,4
1619,5744,4
11729,12157,4
8614,8685,4
5423,625,4
5648,9052,4
5423,2776,4
10661,9083,4
9656,7679,4
11074,11073,4
13564,13249,4
9066,9014,4
4088,4007,4
7662,7685,4
8221,8256,4
2821,61,4
3177,6773,4
23,4978,4
5587,11636,4
4998,4947,4
4056,4363,4
1942,1984,4
3668,3649,4
1766,945,4
5416,5432,4
2467,3639,4
1666,5432,4
1487,1428,4
7661,183,4
6522,2489,4
10015,10089,4
4903,3492,4
3275,8266,4
1766,7563,4
11276,5096,4
8935,8904,4
10083,1041,4
885,802,4
2902,11911,4
334,5959,4
4121,4580,4
391,4212,4
4904,6087,4
3286,2973,4
10702,10796,4
8037,3590,4
8084,8572,4
4066,4016,4
2012,3187,4
9478,4502,4
5332,4989,4
2802,4032,4
5416,1337,4
1611,12483,4
1619,6824,4
478,11536,4
1622,8752,4
6408,5443,4
324,6833,4
3883,3348,4
7778,7790,4
11544,7307,4
3635,3654,4
3576,6017,4
5634,2857,4
11101,11114,4
3463,3476,4
264,231,4
762,761,4
10786,10706,4
2783,2939,4
139,6758,4
4170,6113,4
2259,4616,4
10535,10536,4
7742,3592,4
1173,7726,4
1569,8411,4
4945,3963,4
9922,972,4
9642,4449,4
3820,1005,4
2783,5410,4
9951,10610,4
13549,13277,4
2982,6940,4
9300,8609,4
4944,4951,4
8546,2773,4
9672,9660,4
528,1134,4
1177,4444,4
2256,5319,4
6857,10067,4
4542,4914,4
2545,3465,4
1528,5653,4
12771,135,4
2862,2870,4
9376,9380,4
10227,8541,4
8047,7029,4
11613,11714,4
7486,7496,4
3851,5132,4
2548,1591,4
2516,7613,4
7543,2905,4
9834,10476,4
4336,4051,4
4388,4052,4
4655,4614,4
9749,5295,4
4016,2717,4
1254,10900,4
1361,938,4
2231,7616,4
3093,3071,4
354,334,4
1013,766,4
2769,794,4
8427,6136,4
2807,2350,4
4080,10368,4
7033,7001,4
8485,732,4
9675,9692,4
3540,3547,4
4656,1287,4
7868,3093,4
2187,2130,4
11874,11876,4
6294,8403,4
13217,3702,4
11169,11122,4
797,706,4
11896,9062,4
10975,5002,4
11027,11001,4
9063,8595,4
811,891,4
778,762,4
258,3660,4
8195,8149,4
5471,5404,4
1429,7327,4
6447,6876,4
727,2700,4
11128,11173,4
2111,2182,4
10334,2857,4
4552,1046,4
14071,6261,4
10983,8426,4
6892,2967,4
1865,4316,4
8149,3975,4
5336,5332,4
1454,10988,4
10496,7508,4
1860,9389,4
3634,3607,4
8995,8945,4
167,64,4
4354,4347,4
4359,4398,4
6992,7699,4
2614,6516,4
6904,2575,4
5648,5645,4
13579,13549,4
5443,5476,4
1247,3901,4
5330,9700,4
1677,5789,4
4287,4271,4
5319,3752,4
10267,9522,4
1999,1923,4
6870,5720,4
5724,2734,4
10430,10433,4
3463,3479,4
1125,1163,4
1447,5544,4
7198,7105,4
6532,12284,4
8576,8290,4
3802,3741,4
8590,3558,4
1254,9380,4
5368,5096,4
687,3545,4
1146,1831,4
10127,2504,4
1173,1833,4
3889,8529,4
4092,2754,4
6445,10962,4
736,5016,4
7724,3133,4
1961,1970,4
10179,9988,4
752,3493,4
6289,7894,4
9650,9634,4
5640,5638,4
1404,5209,4
8006,7373,4
12531,5345,4
3610,8383,4
431,461,4
2276,3507,4
4778,6777,4
13268,13215,4
3801,4856,4
2992,4032,4
4523,6092,4
602,344,4
2935,946,4
2982,1050,4
2117,1064,4
2525,1584,4
2910,2901,4
1819,4641,4
9063,3958,4
1369,1310,4
11483,8929,4
1651,4972,4
2734,6829,4
2510,2576,4
618,833,4
704,764,4
13564,356,4
6545,13295,4
9777,1413,4
4388,4053,4
2462,2496,4
1947,1976,4
6508,1562,4
2174,5358,4
5873,4802,4
4016,1314,4
5977,5993,4
3653,2465,4
1415,1452,4
9600,12298,4
2596,4914,4
1598,1243,4
10473,10471,4
3677,9441,4
12091,12043,4
11275,4467,4
10631,435,4
5579,6750,4
8007,732,4
1423,4968,4
2939,2906,4
2306,2326,4
2518,8529,4
10016,10083,4
2306,8371,4
5549,10938,4
6069,6827,4
6729,2345,4
7722,7786,4
3198,286,4
10067,8446,4
2293,2222,4
2178,2153,4
2520,2551,4
9983,9381,4
2163,2110,4
4364,2489,4
12069,12018,4
6944,1801,4
5072,10525,4
2271,9542,4
385,1001,4
7120,4213,4
7986,11233,4
11730,11716,4
5951,5995,4
2780,1272,4
3959,1024,4
10795,10788,4
11910,8286,4
8445,6783,4
578,2316,4
10776,7560,4
7752,2224,4
1444,1248,4
11174,11141,4
2676,2601,4
6897,6832,4
8371,10168,4
8614,6289,4
3640,3754,4
9858,4450,4
1977,2713,4
4016,1337,4
4484,4417,4
394,1504,4
5610,10747,4
2588,42,4
11007,8266,4
11527,12570,4
606,3855,4
5511,9735,4
3128,338,4
10515,10570,4
4827,7877,4
524,7626,4
4916,4221,4
12486,12600,4
8986,8961,4
2090,191,4
7645,8158,4
10458,10439,4
5403,5611,4
4295,3670,4
2112,10205,4
58,5719,4
2482,8363,4
5419,5409,4
3486,831,4
429,4852,4
6813,5423,4
11296,4130,4
2988,2712,4
8218,3382,4
13950,8590,4
1181,1972,4
5093,8851,4
1468,3140,4
1528,9421,4
13561,7114,4
5494,6075,4
191,1849,4
1635,5509,4
7162,9212,4
724,3471,4
1005,2504,4
7685,4550,4
10727,10705,4
6908,1012,4
394,2569,4
6460,13295,4
3172,3155,4
1005,9988,4
12243,3534,4
183,9974,4
2610,1097,4
4555,3626,4
2539,2600,4
2844,8995,4
1028,4344,4
11129,11122,4
2688,2607,4
1200,12299,4
5401,5414,4
1507,1504,4
6830,2773,4
7014,11779,4
3920,3940,4
8120,3021,4
5467,443,4
11280,4675,4
3930,3914,4
1019,1098,4
6050,3772,4
3998,3249,4
6865,12305,4
10937,11049,4
9742,6666,4
11118,11190,4
1341,1389,4
1254,9522,4
4305,4346,4
10438,10449,4
3476,649,4
387,1211,4
9330,9327,4
1722,3858,4
6069,4674,4
624,8013,4
371,6053,4
7917,2713,4
11243,11649,4
5788,5734,4
3476,374,4
9044,9098,4
9672,9618,4
1987,1917,4
5610,2439,4
5477,5448,4
2122,2136,4
1828,8836,4
8659,10243,4
7318,4072,4
12338,7346,4
9356,1352,4
4082,3208,4
6039,6016,4
7860,7810,4
12113,3486,4
5566,6796,4
5494,6829,4
5767,5731,4
3668,53,4
4496,932,4
10407,10445,4
10058,6053,4
2511,2959,4
11101,11103,4
14044,798,4
6836,5993,4
3299,5096,4
11324,12130,4
1598,3572,4
7506,9784,4
2994,5007,4
8290,10833,4
4178,3180,4
4420,4450,4
3589,3588,4
9019,5246,4
3509,3540,4
6541,9752,4
3436,12273,4
11034,2468,4
4632,4661,4
5798,5715,4
1572,3670,4
1343,8195,4
165,101,4
5484,5440,4
9516,10561,4
4044,5401,4
8363,7896,4
6813,6084,4
4274,7153,4
3519,953,4
2939,6020,4
7864,259,4
11324,5418,4
6897,3120,4
7621,7693,4
2941,1322,4
9460,9928,4
13549,2565,4
11817,1056,4
8704,5723,4
13564,5101,4
2941,2939,4
9693,9610,4
2226,525,4
10710,10799,4
3415,397,4
11562,1537,4
11874,11883,4
1696,5458,4
5942,5970,4
3412,773,4
119,2446,4
9859,10110,4
11225,4816,4
1954,1911,4
477,6008,4
3343,2284,4
13669,13644,4
7445,9127,4
10482,10425,4
12497,9601,4
1369,6894,4
5426,5414,4
10786,10778,4
1703,3545,4
5278,11090,4
4336,4346,4
14082,4421,4
3634,2390,4
5733,5637,4
2581,4467,4
8258,8664,4
13173,13107,4
2702,3106,4
10627,320,4
165,2465,4
2945,9699,4
5779,5766,4
6322,6396,4
6157,5609,4
753,711,4
5954,6839,4
2717,975,4
5775,3642,4
4092,5554,4
9127,10015,4
6523,5869,4
2252,2244,4
11063,2490,4
1056,746,4
9562,4177,4
1528,4675,4
13365,8258,4
6839,6829,4
1888,7529,4
2941,913,4
5718,5792,4
9650,9648,4
9111,6256,4
10706,10718,4
11871,11898,4
3334,13897,4
5522,3618,4
11395,11360,4
1917,4850,4
729,778,4
4542,4554,4
10463,10953,4
8892,13203,4
5470,4984,4
477,6063,4
9628,9634,4
218,2175,4
8838,7859,4
11296,4359,4
6059,4200,4
7685,1635,4
2255,1321,4
4237,4260,4
2803,9726,4
9971,9918,4
3618,1637,4
7768,10397,4
578,1886,4
3593,3579,4
6464,2437,4
354,761,4
3509,3698,4
13848,13876,4
3525,2281,4
3589,167,4
9602,9618,4
941,2407,4
8956,8960,4
7243,10373,4
3529,4054,4
7768,5544,4
7068,3743,4
5873,8004,4
760,3492,4
9661,11742,4
2515,816,4
11280,9395,4
2012,3028,4
5503,1849,4
148,6560,4
13541,1656,4
388,9634,4
4494,7737,4
9493,1747,4
2750,2780,4
3772,3730,4
392,2024,4
2425,5022,4
1631,1782,4
2323,2797,4
218,3195,4
1548,5420,4
6027,4670,4
1051,1053,4
4451,1637,4
9101,5101,4
2231,7603,4
2905,4344,4
5509,441,4
7076,7098,4
2262,2241,4
5252,1190,4
241,4728,4
11034,7846,4
9683,4899,4
8993,8945,4
1544,1503,4
12452,12440,4
3330,5789,4
3967,759,4
11225,5623,4
2260,2288,4
4178,3527,4
888,2101,4
2788,8446,4
5414,1532,4
11509,1424,4
763,739,4
2642,10927,4
3509,923,4
5212,5007,4
3820,3867,4
2225,2281,4
1871,3396,4
12414,12481,4
3301,3311,4
10991,3657,4
12540,10798,4
2007,12244,4
13471,13477,4
2959,5443,4
4029,4013,4
5815,3403,4
6471,8128,4
1079,5653,4
704,719,4
4194,5289,4
3615,9171,4
2294,6069,4
7477,7496,4
2516,6160,4
10791,10766,4
14078,1000,4
5332,9441,4
3192,3117,4
3536,3502,4
10368,7810,4
1406,6486,4
6242,1613,4
6434,5216,4
7076,4269,4
5491,6898,4
8735,203,4
1033,12586,4
2969,928,4
191,1715,4
6116,11090,4
1196,11070,4
10497,10661,4
13173,13195,4
4233,4203,4
1967,1973,4
5435,5463,4
5944,5959,4
477,351,4
2243,11717,4
2199,2175,4
10716,10704,4
6548,9088,4
1064,371,4
8106,11099,4
13851,7544,4
5471,5410,4
7486,7485,4
5708,5736,4
392,6857,4
1378,4121,4
4410,9713,4
269,11954,4
407,1337,4
4845,4849,4
6836,1884,4
2957,2933,4
4009,1464,4
4217,1064,4
12567,12596,4
10430,10407,4
8614,8197,4
3101,3186,4
5336,4891,4
867,344,4
7229,7240,4
4331,4040,4
1369,1322,4
6812,6805,4
9385,9359,4
11315,12100,4
14691,14636,4
4380,4063,4
5584,8209,4
9395,7902,4
8807,9311,4
4451,3064,4
2221,1330,4
1531,564,4
4389,1075,4
2252,2205,4
7822,8542,4
4590,4569,4
4522,229,4
7685,2926,4
1343,1678,4
3578,2407,4
1986,1984,4
3195,3159,4
751,2186,4
446,4904,4
6111,6317,4
2667,3913,4
6515,2223,4
5496,5432,4
4171,4195,4
4012,4044,4
8386,2156,4
1865,1828,4
5696,237,4
733,719,4
5957,1678,4
5907,5990,4
11174,11103,4
95,1208,4
9601,5359,4
5919,512,4
724,355,4
11138,11157,4
1044,1095,4
1733,5620,4
6541,2904,4
10346,10322,4
8579,2097,4
6402,1868,4
4717,3106,4
5460,5422,4
2857,5668,4
2531,3162,4
10346,10376,4
1933,1917,4
13863,13869,4
4092,2269,4
6242,6876,4
4373,6853,4
673,628,4
3293,2088,4
11137,9790,4
10382,5540,4
5439,5414,4
5706,5734,4
1026,381,4
3586,3592,4
5330,9066,4
5081,8596,4
1476,3998,4
10658,8045,4
4396,4324,4
1059,405,4
4584,9659,4
2438,2469,4
2793,4614,4
9493,4827,4
10422,10465,4
1041,7076,4
716,733,4
930,1464,4
11200,11196,4
2482,9410,4
7506,348,4
2088,2101,4
4584,7579,4
4618,4617,4
731,795,4
4016,4316,4
2459,2497,4
4903,4646,4
5450,3527,4
10402,10449,4
5911,6100,4
10371,3590,4
2869,3298,4
2252,2298,4
4546,3865,4
941,3654,4
4212,3998,4
9513,6541,4
4529,11674,4
5464,5411,4
3916,3940,4
776,702,4
281,7810,4
10358,6067,4
2231,1715,4
1053,362,4
9044,9069,4
9057,3837,4
3573,2378,4
3875,10340,4
6545,4899,4
4016,446,4
4056,3243,4
4841,4881,4
6523,10945,4
1678,6783,4
6208,5748,4
313,305,4
5352,5379,4
4135,8146,4
376,749,4
148,3028,4
6904,4850,4
8907,2208,4
9600,10022,4
8558,7193,4
11211,7114,4
5435,4044,4
3595,4148,4
11834,11812,4
798,796,4
5740,1381,4
771,721,4
10785,10780,4
4494,3531,4
6889,438,4
382,1637,4
10432,10937,4
7246,4546,4
9238,9216,4
6854,5706,4
4249,8411,4
501,512,4
92,10325,4
11180,11136,4
6524,6555,4
6545,8106,4
11797,3198,4
8446,12374,4
11276,4650,4
3590,5411,4
9749,13235,4
10795,10762,4
5744,5769,4
1209,6718,4
663,625,4
1229,12563,4
4674,4700,4
6908,3279,4
1696,4395,4
11726,11736,4
14057,14042,4
9493,9359,4
2262,6824,4
13714,13792,4
4544,3814,4
5708,5707,4
793,762,4
5448,5438,4
4449,622,4
529,4719,4
2419,2465,4
10778,2437,4
4694,1268,4
11508,7112,4
3089,4391,4
11163,11157,4
1452,1451,4
3078,8584,4
3117,8562,4
1013,366,4
247,221,4
1818,5409,4
2468,2490,4
2662,9524,4
226,7946,4
5494,6814,4
2941,4059,4
805,859,4
798,14023,4
3593,2567,4
6843,3546,4
1005,3867,4
11807,993,4
746,781,4
1641,10377,4
4309,4083,4
5530,2489,4
6866,6844,4
2189,2188,4
92,5668,4
10515,10516,4
751,706,4
7801,2970,4
11007,1378,4
11046,707,4
354,374,4
3515,3505,4
1609,4584,4
9630,9613,4
1752,1735,4
5356,5042,4
2776,3912,4
6930,3279,4
3193,368,4
6418,8089,4
92,9466,4
11111,11198,4
766,773,4
8326,8566,4
2747,4896,4
941,1321,4
5711,4470,4
6458,9294,4
979,940,4
7844,8030,4
3896,4718,4
606,624,4
11513,798,4
3024,1162,4
8045,1417,4
5120,758,4
9642,4553,4
8824,9677,4
2263,3571,4
318,6089,4
4118,12981,4
4786,3345,4
1570,1221,4
4542,1444,4
4043,4038,4
1677,1602,4
12355,12323,4
7643,8358,4
6830,6008,4
2024,1637,4
6020,8068,4
9828,5812,4
740,764,4
2411,2415,4
615,1012,4
7902,6111,4
6703,6750,4
10945,10950,4
2789,2511,4
5031,4336,4
6847,2759,4
10731,10799,4
10048,1413,4
4942,5734,4
3735,2926,4
918,957,4
148,8260,4
7565,10568,4
11118,11151,4
9781,8592,4
7741,7381,4
8653,5116,4
6893,6077,4
2189,2110,4
6885,6870,4
755,1053,4
811,4243,4
11808,10596,4
1208,5482,4
956,256,4
5167,2706,4
8245,8230,4
5754,2964,4
4373,438,4
9601,9640,4
6086,6065,4
614,4318,4
5416,2423,4
407,4388,4
5770,9618,4
5092,5056,4
2139,282,4
7306,548,4
11957,11662,4
7866,5584,4
1812,5044,4
5746,5767,4
1468,6486,4
1914,1999,4
629,633,4
3503,3418,4
4809,4813,4
9049,8882,4
3444,3451,4
11600,12052,4
5724,5788,4
10764,3361,4
281,5643,4
2851,6030,4
5408,5410,4
7343,6567,4
4399,1337,4
7243,9069,4
7624,1688,4
10536,10576,4
9624,9684,4
12653,10858,4
4840,4891,4
4373,4387,4
14787,14786,4
6839,6878,4
1572,4914,4
3600,3532,4
8024,7532,4
2653,1289,4
3589,2441,4
1025,355,4
244,740,4
391,10975,4
4321,4057,4
4453,1966,4
6860,1225,4
2105,374,4
9642,5096,4
5072,9742,4
1943,5127,4
3862,11885,4
13620,7959,4
6077,2773,4
3104,2570,4
1753,1772,4
3101,3173,4
6064,477,4
2260,2282,4
10757,3071,4
10541,10644,4
5700,5648,4
4016,1470,4
2425,2469,4
14007,14024,4
3597,10798,4
3021,9068,4
10764,6464,4
300,10238,4
5716,5796,4
2939,2941,4
4084,4032,4
5579,6786,4
5989,8068,4
10490,4351,4
8552,2254,4
8093,8089,4
9091,6548,4
13471,13442,4
5481,5464,4
10731,10702,4
2072,3523,4
11926,11969,4
2786,1616,4
2248,2252,4
5982,5922,4
2548,8556,4
1046,1538,4
10216,7327,4
2291,2215,4
4551,7358,4
392,1020,4
154,5387,4
13174,13168,4
3418,10356,4
8983,7209,4
4421,441,4
2032,4769,4
3713,4152,4
10325,10377,4
11874,382,4
9389,11221,4
6626,2274,4
8986,8920,4
8363,3802,4
361,6519,4
7446,7481,4
5912,7442,4
11128,11141,4
11527,11871,4
5081,7023,4
5060,5086,4
5098,5019,4
532,584,4
2112,2964,4
12574,12535,4
7873,7809,4
1569,8402,4
11128,11109,4
9690,9640,4
8384,8336,4
2886,3503,4
10465,6823,4
10024,10328,4
6951,7476,4
2354,8262,4
554,2143,4
5491,5481,4
11137,11111,4
2486,2409,4
1246,1343,4
264,4572,4
1988,1973,4
356,9994,4
8515,8363,4
3260,3267,4
5876,5854,4
328,1095,4
5455,1662,4
6027,4593,4
10719,3064,4
5995,1351,4
10559,6220,4
9828,1831,4
3681,3651,4
5964,4969,4
4715,203,4
3177,618,4
10022,9725,4
7166,8674,4
791,740,4
8624,8609,4
2595,5295,4
730,799,4
6468,2495,4
9677,9610,4
8350,8230,4
11939,4235,4
3439,4852,4
4488,4460,4
11041,11046,4
897,804,4
8596,7373,4
839,862,4
997,6008,4
6869,6833,4
11948,582,4
5116,5917,4
5027,6208,4
4431,6863,4
1208,5509,4
5798,6832,4
9770,9790,4
8841,7853,4
3968,3929,4
10779,191,4
3612,4168,4
3874,2160,4
7662,1940,4
704,771,4
5436,11649,4
8368,5653,4
724,773,4
6064,4969,4
5494,6016,4
4715,525,4
11871,12516,4
4672,4686,4
3933,1066,4
2945,4202,4
682,3141,4
15146,15126,4
5789,1646,4
1677,10373,4
5047,11126,4
5482,8209,4
7662,2857,4
726,761,4
3675,3624,4
5914,5955,4
3444,364,4
7713,7511,4
6777,4359,4
9810,9822,4
7099,9974,4
4205,3861,4
3544,6039,4
771,799,4
10708,3490,4
6911,6931,4
1468,3743,4
3505,3528,4
2547,2525,4
7768,7771,4
2976,10206,4
9253,334,4
3078,7373,4
10626,10665,4
11953,11378,4
2814,2872,4
9078,10149,4
1413,2124,4
1143,3979,4
11914,11919,4
3172,9537,4
8102,6758,4
3544,6836,4
3735,901,4
2482,9874,4
11054,10925,4
4957,1587,4
6703,5411,4
6295,1581,4
9066,3187,4
119,1133,4
8945,8965,4
9968,9742,4
10325,7896,4
6869,6844,4
7120,2453,4
3509,2405,4
3801,4849,4
1528,366,4
11225,6924,4
6866,6829,4
2701,6777,4
3941,3982,4
628,3446,4
11483,10741,4
7099,5101,4
2576,2600,4
2323,7162,4
2959,5463,4
3671,3624,4
11101,11122,4
4438,2224,4
3495,3423,4
11530,3546,4
7110,2101,4
4171,3703,4
3912,3645,4
11211,13284,4
1946,1971,4
11089,10595,4
2458,6208,4
5546,9410,4
885,2546,4
2926,8158,4
1548,4967,4
1617,4346,4
6560,4774,4
3990,2648,4
12506,12576,4
9700,2231,4
1043,1029,4
6848,6008,4
2789,2758,4
11225,10095,4
1013,706,4
3618,4451,4
4178,4593,4
10346,10334,4
778,308,4
6591,5101,4
3540,3563,4
9271,3090,4
9824,5080,4
6043,6089,4
4307,4099,4
9493,11221,4
5002,8024,4
11190,11109,4
9922,375,4
4481,5993,4
5490,3503,4
592,1160,4
139,7358,4
8402,8450,4
6503,5674,4
9057,9100,4
3911,1252,4
13244,13819,4
3637,592,4
11483,6066,4
1095,1038,4
239,1160,4
11702,11763,4
3815,3885,4
1338,437,4
5421,5414,4
6805,3741,4
9007,9052,4
10914,1520,4
1475,10899,4
551,7694,4
4811,4869,4
8390,4315,4
5501,8225,4
363,5919,4
218,3198,4
2378,2303,4
6899,972,4
6893,6008,4
8596,11201,4
341,1038,4
13492,13456,4
7139,352,4
5204,3361,4
8149,836,4
8810,5623,4
5201,7721,4
10046,6769,4
5481,975,4
8945,8936,4
13076,13045,4
8057,13284,4
2783,2867,4
3889,2258,4
1417,2184,4
8037,1208,4
3357,1146,4
4677,6819,4
5944,5948,4
8209,901,4
2766,5643,4
7795,7753,4
3896,4598,4
9620,4449,4
10496,1772,4
743,737,4
6866,5481,4
1624,338,4
739,3493,4
2701,11271,4
2174,2138,4
2993,3120,4
5468,5491,4
4373,5788,4
1414,1452,4
5067,5076,4
2626,240,4
912,3536,4
4823,8266,4
9386,9282,4
6776,9622,4
6703,6786,4
1942,1919,4
4170,8584,4
12834,12895,4
5920,10908,4
1143,3453,4
3064,3187,4
